order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status
1747,2024-05-03,25,Bakery,1070.12,12.16,84,Cash,4.4,Delivered
1748,2024-08-12,40,Italian,1035.66,3.05,70,Cash,3.9,Cancelled
1749,2024-07-09,43,Chinese,520.7,5.04,40,UPI,4.8,Delayed
1750,2024-12-28,36,Cafe,843.97,14.88,18,UPI,2.8,Delivered
1751,2024-10-01,57,Bakery,405.03,6.99,33,Cash,4.0,Cancelled
1752,2024-08-23,37,Chinese,1111.6,2.5,34,Cash,3.4,Cancelled
1753,2024-05-14,27,Fast Food,1156.07,11.98,61,Card,2.6,Cancelled
1754,2024-08-21,45,Indian,1130.5,2.56,38,Cash,5.0,Cancelled
1755,2024-12-02,37,Cafe,392.98,0.6,42,Wallet,4.9,Delayed
1756,2024-04-11,56,Chinese,598.44,9.2,39,Cash,2.9,Delivered
1757,2024-02-12,19,Chinese,821.28,8.19,38,Card,4.3,Delivered
1758,2024-10-02,64,Chinese,313.07,13.33,46,Wallet,2.7,Cancelled
1759,2024-11-27,49,Chinese,327.54,8.25,62,Card,4.0,Delivered
1760,2024-10-03,52,Fast Food,304.26,14.89,50,Wallet,4.4,Delivered
1761,2024-03-05,52,Fast Food,162.96,5.04,63,UPI,3.6,Cancelled
1762,2024-08-13,22,Chinese,871.99,6.26,31,UPI,2.7,Cancelled
1763,2024-05-25,45,Chinese,1182.22,6.85,58,Wallet,2.7,Delayed
1764,2024-11-12,19,Indian,544.47,12.95,21,UPI,3.8,Cancelled
1765,2024-01-31,30,Bakery,397.98,0.9,29,Card,3.3,Delayed
1766,2024-06-01,26,Bakery,323.14,12.0,37,UPI,3.3,Delayed
1767,2024-08-17,62,Bakery,504.17,2.38,61,Cash,4.4,Delivered
1768,2024-06-02,49,Bakery,1113.34,13.09,40,UPI,3.3,Delayed
1769,2024-08-22,35,Cafe,452.31,11.16,16,Wallet,3.3,Delivered
1770,2024-07-07,37,Italian,269.95,5.95,45,Cash,3.0,Cancelled
1771,2024-11-24,60,Bakery,634.07,5.37,81,Wallet,2.7,Delayed
1772,2024-07-10,29,Chinese,185.2,2.83,27,Card,3.3,Delivered
1773,2024-10-28,54,Indian,840.26,1.71,41,UPI,3.2,Delivered
1774,2024-08-05,27,Fast Food,297.75,1.98,52,Wallet,4.2,Cancelled
1775,2024-11-30,64,Chinese,684.52,2.34,67,Cash,4.5,Cancelled
1776,2024-07-26,50,Fast Food,911.28,12.67,28,UPI,2.8,Cancelled
1777,2024-09-23,51,Fast Food,326.92,13.79,45,UPI,3.7,Delayed
1778,2024-09-08,59,Bakery,574.54,1.34,76,Card,3.8,Cancelled
1779,2024-01-14,63,Cafe,1065.58,8.88,69,Wallet,2.8,Delivered
1780,2024-11-11,43,Italian,995.09,8.2,75,Cash,2.9,Delivered
1781,2024-03-18,52,Chinese,989.4,12.52,72,Cash,4.5,Cancelled
1782,2024-12-28,20,Italian,455.53,7.65,75,Cash,2.8,Delayed
1783,2024-05-31,65,Fast Food,772.27,10.65,87,Card,3.8,Cancelled
1784,2024-11-04,24,Fast Food,740.05,14.54,38,Wallet,4.8,Cancelled
1785,2024-12-10,27,Cafe,822.71,3.65,24,Wallet,3.5,Cancelled
1786,2024-06-10,47,Cafe,417.04,4.75,54,Wallet,2.8,Delivered
1787,2024-07-05,57,Indian,1026.28,12.42,74,Card,4.5,Delivered
1788,2024-03-23,57,Indian,1010.35,9.42,59,Card,3.3,Cancelled
1789,2024-01-13,55,Indian,1043.88,12.57,24,Card,3.5,Delivered
1790,2024-12-15,40,Bakery,425.01,1.83,42,Card,3.1,Delivered
1791,2024-02-21,42,Bakery,632.17,3.8,78,Card,3.2,Delivered
1792,2024-01-02,32,Bakery,337.82,10.72,70,Cash,3.2,Cancelled
1793,2024-04-01,58,Fast Food,1098.61,6.34,42,UPI,2.5,Delayed
1794,2024-08-09,28,Cafe,562.78,2.06,76,UPI,3.2,Cancelled
1795,2024-09-10,39,Cafe,292.88,11.29,39,Card,2.9,Delivered
1796,2024-06-10,47,Bakery,373.78,9.35,51,Card,2.8,Cancelled
1797,2024-12-10,58,Bakery,434.37,14.84,32,Card,4.7,Cancelled
1798,2024-06-05,32,Bakery,217.41,8.15,60,Wallet,5.0,Cancelled
1799,2024-04-10,59,Cafe,341.3,7.68,44,Card,3.5,Cancelled
1800,2024-03-06,49,Cafe,229.02,2.02,81,UPI,2.8,Delayed
1801,2024-08-15,58,Italian,486.01,8.01,46,Card,4.2,Cancelled
1802,2024-01-08,27,Indian,812.2,9.65,76,Wallet,3.2,Delivered
1803,2024-04-07,43,Cafe,631.96,7.69,79,Wallet,4.9,Delivered
1804,2024-09-24,37,Fast Food,247.42,3.88,43,UPI,3.8,Cancelled
1805,2024-03-15,21,Italian,192.11,2.94,36,UPI,4.9,Delivered
1806,2024-08-25,31,Bakery,150.9,4.69,19,Card,3.4,Delivered
1807,2024-11-03,33,Bakery,831.0,7.58,78,Wallet,4.6,Delivered
1808,2024-11-14,48,Italian,916.49,13.88,59,Card,4.0,Delivered
1809,2024-09-17,58,Chinese,585.4,8.44,83,Cash,2.8,Delayed
1810,2024-10-08,28,Fast Food,384.63,13.86,45,UPI,3.4,Delayed
1811,2024-10-04,40,Chinese,198.31,3.41,34,UPI,4.2,Delayed
1812,2024-07-05,26,Chinese,786.06,14.86,64,UPI,3.7,Delivered
1813,2024-07-13,49,Italian,896.54,13.77,87,UPI,4.8,Delayed
1814,2024-05-20,21,Indian,638.8,3.48,16,Wallet,2.6,Delivered
1815,2024-06-05,42,Indian,348.54,12.73,82,Card,2.8,Delayed
1816,2024-10-13,18,Fast Food,886.41,11.68,23,Wallet,4.4,Delayed
1817,2024-02-22,62,Indian,177.35,0.74,81,Cash,4.3,Delayed
1818,2024-05-03,21,Indian,173.08,11.21,50,Wallet,3.7,Delivered
1819,2024-05-17,46,Bakery,424.24,9.31,87,UPI,4.7,Cancelled
1820,2024-07-28,60,Italian,1013.87,3.06,44,Card,4.7,Cancelled
1821,2024-08-30,22,Chinese,1182.06,3.46,55,UPI,2.6,Delayed
1822,2024-02-25,27,Chinese,459.85,5.0,44,UPI,4.5,Delayed
1823,2024-02-02,61,Fast Food,506.4,5.18,42,Card,3.3,Delayed
1824,2024-03-17,41,Bakery,832.73,11.02,41,Card,4.0,Delayed
1825,2024-01-03,37,Fast Food,732.15,7.34,70,Wallet,2.6,Delivered
1826,2024-06-28,35,Bakery,515.89,4.2,75,Wallet,3.5,Delivered
1827,2024-01-17,48,Indian,1092.05,12.45,30,Cash,4.0,Delivered
1828,2024-04-26,18,Cafe,431.04,6.13,62,UPI,4.2,Delivered
1829,2024-08-02,41,Italian,1127.37,9.67,36,Wallet,4.5,Cancelled
1830,2024-05-04,48,Bakery,962.98,14.49,87,Wallet,3.3,Delivered
1831,2024-06-13,23,Indian,873.54,8.28,28,Card,4.9,Delayed
1832,2024-08-24,53,Fast Food,396.09,13.56,70,Cash,3.7,Delivered
1833,2024-12-13,45,Cafe,1026.15,5.34,32,Cash,2.7,Cancelled
1834,2024-08-06,58,Cafe,744.01,2.37,68,UPI,2.8,Cancelled
1835,2024-01-10,19,Fast Food,1048.47,9.37,30,Card,5.0,Delayed
1836,2024-11-16,23,Fast Food,635.97,0.52,65,Card,3.8,Cancelled
1837,2024-02-15,43,Italian,943.92,7.21,45,Wallet,4.0,Delivered
1838,2024-05-06,33,Chinese,894.59,3.18,60,Card,4.0,Delayed
1839,2024-12-25,23,Indian,1093.38,11.6,43,Cash,4.4,Delayed
1840,2024-03-25,54,Italian,884.42,14.91,81,Card,3.6,Cancelled
1841,2024-11-21,60,Indian,690.25,3.54,80,Wallet,4.6,Delivered
1842,2024-07-18,47,Indian,908.17,11.85,63,Card,2.8,Cancelled
1843,2024-11-11,60,Bakery,351.42,3.95,43,Wallet,2.9,Cancelled
1844,2024-05-15,48,Fast Food,287.39,10.95,25,Card,4.2,Delivered
1845,2024-12-11,29,Italian,553.09,6.49,54,Cash,3.3,Delayed
1846,2024-08-08,18,Italian,812.06,4.57,22,Card,3.5,Delivered
1847,2024-07-28,20,Chinese,1003.9,13.8,63,Wallet,4.6,Cancelled
1848,2024-09-24,31,Chinese,266.27,10.23,51,Cash,4.9,Delayed
1849,2024-09-12,43,Cafe,720.37,13.86,27,Card,3.0,Cancelled
1850,2024-11-22,18,Chinese,734.32,1.72,19,Cash,3.9,Delivered
1851,2024-09-26,26,Indian,261.7,2.53,79,Card,3.5,Cancelled
1852,2024-04-13,26,Bakery,180.31,5.03,50,Wallet,5.0,Delayed
1853,2024-08-16,19,Bakery,847.81,13.35,37,UPI,4.4,Cancelled
1854,2024-11-15,39,Indian,504.32,11.64,31,Cash,4.0,Delivered
1855,2024-01-03,18,Cafe,516.57,5.48,47,Cash,2.9,Cancelled
1856,2024-01-15,61,Bakery,459.76,12.17,85,Card,4.5,Delayed
1857,2024-08-02,54,Cafe,853.26,12.35,34,Card,3.1,Cancelled
1858,2024-10-28,59,Indian,1173.22,11.81,27,UPI,5.0,Delayed
1859,2024-08-25,55,Cafe,458.73,12.93,37,Wallet,4.8,Cancelled
1860,2024-10-03,24,Cafe,723.23,11.07,23,Cash,3.9,Delayed
1861,2024-06-29,54,Chinese,429.49,7.95,84,Wallet,2.6,Delayed
1862,2024-11-11,64,Chinese,1065.45,7.34,81,Card,4.6,Delivered
1863,2024-10-04,43,Chinese,981.32,10.34,52,Cash,4.3,Cancelled
1864,2024-12-16,35,Italian,790.05,11.44,27,Wallet,4.3,Delivered
1865,2024-10-23,65,Italian,243.69,10.73,38,Cash,4.4,Delayed
1866,2024-07-21,53,Indian,548.19,13.24,67,UPI,3.1,Delivered
1867,2024-08-22,50,Italian,541.05,4.87,73,UPI,4.5,Delayed
1868,2024-05-02,18,Cafe,1033.08,14.5,44,Wallet,3.5,Delayed
1869,2024-11-08,23,Italian,209.16,4.87,31,UPI,2.5,Cancelled
1870,2024-10-23,25,Cafe,774.23,4.0,42,UPI,3.2,Delayed
1871,2024-01-13,21,Indian,865.37,5.44,75,UPI,3.9,Delayed
1872,2024-08-17,25,Fast Food,1167.96,10.95,67,Wallet,2.8,Cancelled
1873,2024-08-18,24,Chinese,404.18,14.8,28,Card,3.1,Delayed
1874,2024-09-10,35,Indian,430.96,7.94,56,Cash,2.6,Cancelled
1875,2024-09-28,52,Bakery,848.93,12.86,83,UPI,4.2,Cancelled
1876,2024-02-28,51,Bakery,1037.0,11.3,62,Card,3.3,Delayed
1877,2024-08-31,39,Chinese,512.83,2.56,22,Card,4.5,Cancelled
1878,2024-05-06,22,Bakery,790.49,3.68,86,Cash,3.3,Cancelled
1879,2024-04-21,38,Cafe,631.43,14.65,33,Cash,3.5,Cancelled
1880,2024-09-03,18,Italian,909.67,9.16,40,Wallet,2.5,Delivered
1881,2024-08-07,48,Indian,568.3,12.5,29,Card,3.6,Delivered
1882,2024-01-12,53,Italian,758.08,13.67,43,Card,3.3,Delayed
1883,2024-05-07,21,Cafe,195.46,13.91,66,Card,2.9,Delivered
1884,2024-06-02,58,Fast Food,487.27,10.21,34,Card,4.4,Delayed
1885,2024-02-16,28,Fast Food,613.36,12.41,40,UPI,3.0,Cancelled
1886,2024-03-12,28,Cafe,166.89,4.65,33,Cash,4.9,Delayed
1887,2024-09-17,44,Indian,273.44,11.11,31,UPI,3.7,Delayed
1888,2024-04-16,59,Fast Food,433.69,9.8,64,UPI,4.5,Cancelled
1889,2024-11-17,29,Chinese,377.8,9.98,65,Wallet,2.6,Delayed
1890,2024-03-01,38,Cafe,175.1,14.24,26,Card,3.8,Delayed
1891,2024-09-06,63,Cafe,415.32,12.7,45,UPI,4.4,Delayed
1892,2024-05-31,26,Fast Food,402.94,6.85,22,Wallet,3.9,Delivered
1893,2024-10-06,34,Indian,204.12,8.26,32,Cash,4.4,Delivered
1894,2024-03-01,48,Fast Food,803.45,14.3,32,Cash,2.8,Cancelled
1895,2024-04-13,53,Chinese,1047.37,13.76,63,Cash,4.2,Delivered
1896,2024-02-06,50,Indian,816.19,9.54,32,UPI,4.1,Delivered
1897,2024-07-07,28,Chinese,927.4,14.7,45,UPI,3.3,Delivered
1898,2024-11-03,62,Chinese,228.26,13.18,19,Card,4.6,Delivered
1899,2024-05-31,30,Indian,915.58,6.07,34,Wallet,3.8,Cancelled
1900,2024-10-30,54,Chinese,224.32,13.6,21,UPI,4.0,Cancelled
1901,2024-09-11,58,Cafe,356.35,0.56,51,UPI,4.7,Delivered
1902,2024-05-13,57,Fast Food,875.23,0.71,65,UPI,3.2,Delayed
1903,2024-10-13,63,Italian,873.21,9.33,16,UPI,3.5,Delivered
1904,2024-04-27,31,Italian,660.61,1.02,38,Cash,3.6,Cancelled
1905,2024-09-11,32,Italian,445.08,14.12,50,Wallet,3.9,Delivered
1906,2024-02-04,41,Cafe,1140.45,10.18,74,UPI,4.9,Delayed
1907,2024-04-26,54,Fast Food,584.89,0.77,17,Cash,4.7,Delayed
1908,2024-07-19,62,Indian,1085.47,9.97,36,UPI,2.9,Delivered
1909,2024-03-10,56,Italian,480.42,14.57,15,UPI,3.0,Cancelled
1910,2024-11-09,21,Cafe,240.4,7.1,67,Wallet,3.7,Cancelled
1911,2024-06-04,45,Cafe,623.99,2.27,60,Wallet,3.1,Delayed
1912,2024-07-01,53,Italian,814.55,11.39,38,Wallet,5.0,Delayed
1913,2024-08-04,64,Chinese,618.56,0.73,28,Wallet,3.8,Delivered
1914,2024-06-10,19,Italian,881.96,9.91,25,Wallet,4.9,Cancelled
1915,2024-05-11,61,Bakery,545.64,6.13,35,Cash,2.5,Cancelled
1916,2024-06-01,26,Bakery,1170.78,8.69,70,UPI,5.0,Delayed
1917,2024-09-09,29,Chinese,301.59,3.02,15,Card,4.4,Cancelled
1918,2024-12-21,51,Italian,1025.76,2.04,90,Wallet,4.7,Delayed
1919,2024-11-05,47,Bakery,462.47,14.6,41,Wallet,4.8,Delayed
1920,2024-10-20,25,Indian,864.15,11.55,30,Wallet,2.9,Delayed
1921,2024-11-06,38,Fast Food,571.48,13.74,86,Wallet,4.2,Delayed
1922,2024-06-18,48,Chinese,810.02,12.19,16,Wallet,2.5,Delayed
1923,2024-12-13,50,Indian,850.61,13.69,61,Cash,3.8,Delayed
1924,2024-07-21,60,Indian,615.77,7.5,41,Card,4.4,Cancelled
1925,2024-08-02,57,Fast Food,882.39,10.42,46,Card,3.5,Delivered
1926,2024-11-21,36,Bakery,667.86,6.68,38,Card,4.9,Delayed
1927,2024-06-30,38,Chinese,278.64,7.83,25,Cash,3.2,Delayed
1928,2024-10-16,35,Chinese,695.99,3.29,40,Cash,4.1,Delivered
1929,2024-05-08,53,Bakery,709.58,11.7,29,Cash,4.6,Delivered
1930,2024-11-18,37,Bakery,960.1,14.79,86,Wallet,4.2,Delayed
1931,2024-09-26,62,Cafe,221.98,11.63,24,Card,3.3,Delivered
1932,2024-10-25,56,Cafe,430.0,1.02,16,Card,4.4,Delayed
1933,2024-04-16,24,Cafe,925.87,10.7,31,Wallet,2.6,Delayed
1934,2024-10-12,51,Indian,408.18,3.05,48,Card,4.4,Delayed
1935,2024-08-24,47,Fast Food,545.3,1.48,23,Card,4.7,Delayed
1936,2024-04-23,31,Cafe,1137.66,10.19,59,Cash,3.1,Delayed
1937,2024-10-24,25,Fast Food,920.95,13.36,52,UPI,3.7,Delayed
1938,2024-12-26,40,Cafe,1015.62,1.91,65,UPI,3.9,Delayed
1939,2024-10-23,24,Bakery,577.9,13.05,64,UPI,4.8,Delayed
1940,2024-06-04,30,Bakery,1062.93,1.63,41,Wallet,4.1,Delayed
1941,2024-01-25,54,Fast Food,511.25,6.85,70,Card,4.1,Delayed
1942,2024-03-11,25,Bakery,1027.96,13.44,28,UPI,3.9,Delayed
1943,2024-09-18,20,Cafe,599.79,5.35,15,Card,4.7,Delivered
1944,2024-09-24,20,Indian,756.03,8.49,57,Wallet,3.2,Cancelled
1945,2024-07-08,60,Fast Food,553.71,8.11,15,Card,3.1,Cancelled
1946,2024-12-11,56,Indian,765.96,9.23,68,Card,3.8,Cancelled
1947,2024-11-06,32,Indian,925.22,13.33,35,Wallet,3.0,Cancelled
1948,2024-03-18,25,Chinese,473.11,9.5,39,Cash,4.9,Delivered
1949,2024-11-12,48,Italian,169.85,12.98,33,UPI,2.9,Cancelled
1950,2024-06-13,22,Indian,1006.75,1.86,82,Card,3.5,Delivered
1951,2024-01-16,39,Chinese,861.44,13.14,29,UPI,2.7,Delivered
1952,2024-06-02,52,Fast Food,221.6,11.32,64,Cash,4.1,Delivered
1953,2024-10-05,30,Chinese,603.04,1.32,15,Wallet,3.0,Delayed
1954,2024-02-04,41,Bakery,300.45,13.65,57,Cash,3.7,Cancelled
1955,2024-06-12,59,Italian,811.82,6.47,86,Cash,4.8,Delivered
1956,2024-05-25,61,Indian,1106.48,12.39,85,Cash,4.9,Delayed
1957,2024-07-04,47,Italian,604.3,11.93,58,Card,3.2,Delayed
1958,2024-11-10,44,Chinese,1110.32,8.3,28,Wallet,3.1,Cancelled
1959,2024-02-11,44,Italian,1111.18,2.51,58,Card,4.4,Delayed
1960,2024-01-25,31,Fast Food,639.75,0.73,48,Wallet,3.4,Cancelled
1961,2024-05-21,25,Indian,401.57,14.67,79,Wallet,3.6,Cancelled
1962,2024-11-17,25,Chinese,558.52,4.66,19,Card,3.6,Delivered
1963,2024-02-13,49,Italian,866.83,10.9,30,Card,5.0,Delivered
1964,2024-04-30,48,Fast Food,618.11,13.53,16,Card,3.8,Cancelled
1965,2024-05-19,60,Bakery,614.38,12.07,61,UPI,5.0,Delayed
1966,2024-04-23,40,Chinese,988.12,8.08,25,UPI,3.9,Delayed
1967,2024-06-10,53,Fast Food,802.78,2.89,35,Cash,4.5,Delayed
1968,2024-02-03,61,Italian,880.35,14.56,61,Card,4.2,Delivered
1969,2024-06-19,51,Fast Food,565.26,0.95,81,Wallet,3.8,Cancelled
1970,2024-01-19,25,Bakery,1100.8,14.24,40,Card,3.3,Cancelled
1971,2024-02-12,49,Indian,659.51,3.15,30,UPI,2.8,Delayed
1972,2024-12-09,42,Cafe,464.33,9.05,90,Wallet,4.8,Delivered
1973,2024-10-28,19,Cafe,436.37,3.59,53,Wallet,2.9,Delivered
1974,2024-08-29,62,Bakery,426.32,13.57,16,Wallet,2.9,Delivered
1975,2024-06-01,42,Indian,631.84,11.19,36,Cash,4.0,Cancelled
1976,2024-11-04,64,Fast Food,514.14,8.23,89,Wallet,3.6,Delayed
1977,2024-07-14,18,Fast Food,667.69,9.91,41,UPI,4.1,Cancelled
1978,2024-10-10,42,Cafe,702.56,3.24,62,Card,2.6,Delivered
1979,2024-01-16,34,Indian,843.53,9.27,64,Wallet,3.9,Delivered
1980,2024-12-26,45,Italian,470.02,10.25,28,UPI,3.3,Delayed
1981,2024-10-07,40,Fast Food,486.16,13.73,17,Card,4.8,Delivered
1982,2024-03-10,25,Indian,387.43,7.75,21,Card,5.0,Cancelled
1983,2024-10-04,38,Cafe,789.85,13.47,49,Cash,2.7,Cancelled
1984,2024-10-11,47,Indian,818.01,2.67,77,Cash,3.3,Delivered
1985,2024-10-10,55,Italian,562.79,4.43,81,Card,3.4,Delivered
1986,2024-03-08,48,Chinese,345.01,7.53,86,UPI,3.1,Delivered
1987,2024-03-12,52,Indian,176.07,12.76,85,Card,3.4,Delayed
1988,2024-05-06,51,Chinese,438.94,13.21,90,UPI,4.2,Delivered
1989,2024-04-19,27,Cafe,801.77,1.65,41,Wallet,4.8,Delayed
1990,2024-08-13,39,Bakery,363.48,13.8,45,UPI,4.6,Delivered
1991,2024-06-07,51,Fast Food,382.6,1.59,54,Wallet,4.1,Delayed
1992,2024-12-28,44,Bakery,1064.03,2.48,27,UPI,3.8,Cancelled
1993,2024-06-06,28,Fast Food,1140.82,3.88,73,UPI,3.2,Cancelled
1994,2024-07-09,62,Italian,962.78,9.37,26,Card,3.6,Cancelled
1995,2024-09-05,38,Indian,867.66,14.7,67,Card,4.3,Delayed
1996,2024-09-20,56,Italian,751.92,12.76,76,Cash,3.9,Cancelled
1997,2024-08-24,27,Cafe,576.7,1.6,35,Cash,3.2,Cancelled
1998,2024-06-13,50,Italian,1160.88,4.66,24,Cash,3.6,Cancelled
1999,2024-10-12,42,Bakery,790.11,2.73,64,Card,2.9,Delivered
2000,2024-09-23,44,Fast Food,1100.99,11.36,72,Card,2.5,Delayed
2001,2024-12-27,59,Italian,311.32,14.19,43,Cash,2.6,Delayed
2002,2024-07-21,53,Chinese,1173.5,5.44,34,UPI,2.8,Delayed
2003,2024-01-18,42,Bakery,639.06,12.98,88,Card,2.7,Delivered
2004,2024-06-11,34,Italian,525.22,3.41,43,Wallet,4.7,Cancelled
2005,2024-10-22,28,Italian,214.8,8.87,36,Cash,2.8,Delayed
2006,2024-10-23,63,Chinese,825.76,12.46,41,UPI,4.1,Cancelled
2007,2024-10-20,36,Chinese,1141.78,9.18,23,Card,2.9,Delayed
2008,2024-03-27,29,Fast Food,1022.05,7.86,53,UPI,4.7,Cancelled
2009,2024-06-10,45,Cafe,219.91,8.72,27,UPI,4.9,Delayed
2010,2024-03-14,46,Bakery,206.35,7.78,65,Cash,3.3,Delayed
2011,2024-11-15,48,Italian,686.55,3.68,37,Wallet,2.8,Delayed
2012,2024-06-16,31,Fast Food,196.0,14.89,68,Card,4.1,Delivered
2013,2024-05-12,49,Fast Food,1192.79,5.51,37,UPI,4.8,Delayed
2014,2024-02-26,40,Cafe,571.76,3.38,28,Wallet,4.5,Delivered
2015,2024-11-28,61,Fast Food,503.83,9.52,70,UPI,2.7,Delayed
2016,2024-12-31,21,Indian,489.01,1.41,71,Cash,4.5,Delayed
2017,2024-06-16,23,Indian,408.23,4.24,68,Card,3.2,Cancelled
2018,2024-09-02,33,Italian,615.47,11.06,41,Cash,2.8,Delayed
2019,2024-08-23,57,Bakery,1157.74,4.91,77,UPI,3.6,Delayed
2020,2024-10-22,58,Fast Food,719.97,1.61,73,Cash,3.5,Delayed
2021,2024-12-07,62,Chinese,877.82,7.75,32,Card,3.4,Cancelled
2022,2024-06-03,38,Chinese,733.19,1.6,67,Cash,2.9,Cancelled
2023,2024-10-27,53,Fast Food,1140.55,2.79,38,UPI,4.8,Delivered
2024,2024-06-10,23,Chinese,1109.67,11.84,54,Card,3.4,Delayed
2025,2024-03-18,53,Bakery,1081.8,3.39,48,Cash,4.5,Delivered
2026,2024-05-21,23,Chinese,714.84,4.35,33,Cash,3.5,Cancelled
2027,2024-08-03,30,Cafe,1065.94,14.3,68,Cash,2.7,Delivered
2028,2024-12-09,53,Cafe,152.22,8.83,60,Cash,3.8,Delayed
2029,2024-09-11,58,Chinese,337.17,8.45,66,Card,3.1,Delayed
2030,2024-05-05,59,Fast Food,266.87,8.25,28,Wallet,4.2,Cancelled
2031,2024-07-03,56,Cafe,898.12,3.96,57,Wallet,4.1,Delayed
2032,2024-06-15,43,Cafe,927.36,1.16,49,UPI,4.1,Delivered
2033,2024-02-23,29,Indian,877.49,13.66,66,UPI,3.2,Cancelled
2034,2024-11-13,57,Bakery,564.35,14.5,42,UPI,4.3,Cancelled
2035,2024-02-24,54,Bakery,560.75,14.4,83,Wallet,3.4,Delayed
2036,2024-03-31,38,Italian,885.75,14.07,15,UPI,3.5,Delivered
2037,2024-04-10,59,Italian,236.37,8.57,30,UPI,4.4,Delivered
2038,2024-10-16,33,Chinese,599.13,1.44,44,UPI,3.7,Delayed
2039,2024-03-10,33,Cafe,1195.47,11.76,31,Wallet,2.9,Delivered
2040,2024-01-21,44,Chinese,688.13,14.9,33,Wallet,2.9,Cancelled
2041,2024-11-01,30,Chinese,163.16,13.1,69,Cash,3.8,Cancelled
2042,2024-11-27,56,Indian,1075.67,9.08,76,Wallet,2.7,Cancelled
2043,2024-06-09,60,Fast Food,910.23,1.61,64,Card,3.0,Cancelled
2044,2024-07-22,25,Indian,832.83,11.27,74,UPI,3.0,Delivered
2045,2024-06-11,37,Cafe,943.87,13.35,21,Wallet,4.2,Delayed
2046,2024-08-17,32,Fast Food,366.64,12.26,45,Card,4.6,Delivered
2047,2024-09-11,31,Bakery,671.68,10.35,72,Wallet,3.0,Delivered
2048,2024-10-01,27,Indian,1123.37,10.45,27,UPI,3.3,Cancelled
2049,2024-12-26,51,Italian,419.22,11.18,43,Cash,4.0,Cancelled
2050,2024-06-19,65,Chinese,868.28,13.14,31,Cash,4.3,Delivered
2051,2024-11-13,21,Bakery,265.96,4.6,20,Wallet,2.8,Cancelled
2052,2024-03-21,53,Chinese,826.98,7.03,80,Card,3.3,Cancelled
2053,2024-03-10,49,Italian,896.93,4.64,80,Cash,2.6,Delayed
2054,2024-04-04,35,Italian,1073.27,1.09,90,UPI,3.6,Cancelled
2055,2024-01-07,48,Bakery,973.2,12.04,68,Wallet,3.4,Delayed
2056,2024-02-13,62,Cafe,1177.33,8.4,56,Wallet,3.7,Delayed
2057,2024-11-11,47,Italian,682.3,13.68,36,Wallet,4.3,Delayed
2058,2024-08-29,65,Cafe,488.34,13.94,78,Cash,3.4,Delayed
2059,2024-08-10,63,Cafe,1027.87,7.42,30,Card,4.5,Cancelled
2060,2024-12-31,54,Fast Food,633.96,4.43,58,Wallet,4.3,Delivered
2061,2024-08-29,27,Indian,764.25,10.35,71,UPI,4.9,Cancelled
2062,2024-01-12,45,Fast Food,332.46,12.88,90,Wallet,4.9,Cancelled
2063,2024-01-05,65,Fast Food,973.01,0.89,59,Cash,3.6,Delivered
2064,2024-01-30,50,Indian,255.34,9.9,57,Cash,3.0,Delayed
2065,2024-10-10,24,Indian,299.35,13.2,90,Card,4.3,Delayed
2066,2024-12-31,27,Cafe,502.63,2.23,46,Cash,2.7,Cancelled
2067,2024-05-09,35,Indian,452.51,10.99,70,UPI,5.0,Delivered
2068,2024-07-06,50,Italian,565.98,1.28,77,Wallet,4.0,Delayed
2069,2024-08-23,21,Indian,799.91,12.51,22,Card,4.2,Cancelled
2070,2024-02-15,52,Chinese,490.35,2.87,70,Wallet,4.4,Delayed
2071,2024-02-26,54,Bakery,735.09,14.51,69,Card,3.1,Delayed
2072,2024-09-12,27,Indian,843.28,2.54,28,UPI,5.0,Delivered
2073,2024-07-09,35,Cafe,397.63,5.07,76,UPI,2.5,Delivered
2074,2024-05-19,43,Bakery,516.11,12.36,61,UPI,4.1,Delivered
2075,2024-02-10,61,Italian,698.63,8.32,15,UPI,2.6,Cancelled
2076,2024-02-26,44,Bakery,367.29,3.2,80,Cash,3.8,Delayed
2077,2024-05-27,38,Fast Food,485.56,11.95,23,Cash,4.4,Delayed
2078,2024-12-02,28,Cafe,403.4,9.53,73,Cash,4.7,Delayed
2079,2024-05-05,63,Indian,190.93,9.77,63,Cash,2.7,Cancelled
2080,2024-11-07,42,Chinese,417.2,14.14,19,UPI,3.8,Delayed
2081,2024-08-05,47,Cafe,210.07,5.05,74,Card,3.0,Delivered
2082,2024-06-16,21,Chinese,468.87,0.61,48,Wallet,4.5,Delivered
2083,2024-11-16,34,Chinese,1171.54,6.74,28,UPI,4.4,Delivered
2084,2024-10-17,55,Italian,1061.57,11.69,89,UPI,3.0,Delivered
2085,2024-10-21,33,Chinese,554.94,5.57,24,Wallet,4.2,Delivered
2086,2024-06-25,64,Chinese,1093.49,9.23,73,UPI,4.9,Cancelled
2087,2024-04-26,60,Indian,1035.78,12.17,74,Card,3.1,Delayed
2088,2024-09-03,45,Cafe,1011.22,9.76,18,Wallet,4.2,Delayed
2089,2024-11-13,52,Chinese,275.74,13.61,31,Cash,3.4,Delayed
2090,2024-08-27,38,Fast Food,808.39,8.54,35,Wallet,3.9,Delayed
2091,2024-06-05,29,Chinese,601.67,1.96,45,Cash,3.9,Cancelled
